/Users/bb/Code/udacity/udacity-behavior-cloning/more-curves-8/IMG/center_2018_07_31_22_46_25_321.jpg, /Users/bb/Code/udacity/udacity-behavior-cloning/more-curves-8/IMG/left_2018_07_31_22_46_25_321.jpg, /Users/bb/Code/udacity/udacity-behavior-cloning/more-curves-8/IMG/right_2018_07_31_22_46_25_321.jpg, 0, 0, 0, 7.818256E-05
/Users/bb/Code/udacity/udacity-behavior-cloning/more-curves-8/IMG/center_2018_07_31_22_46_25_428.jpg, /Users/bb/Code/udacity/udacity-behavior-cloning/more-curves-8/IMG/left_2018_07_31_22_46_25_428.jpg, /Users/bb/Code/udacity/udacity-behavior-cloning/more-curves-8/IMG/right_2018_07_31_22_46_25_428.jpg, 0, 0, 0, 8.246159E-05
/Users/bb/Code/udacity/udacity-behavior-cloning/more-curves-8/IMG/center_2018_07_31_22_46_25_536.jpg, /Users/bb/Code/udacity/udacity-behavior-cloning/more-curves-8/IMG/left_2018_07_31_22_46_25_536.jpg, /Users/bb/Code/udacity/udacity-behavior-cloning/more-curves-8/IMG/right_2018_07_31_22_46_25_536.jpg, 0, 0, 0, 7.965141E-05
/Users/bb/Code/udacity/udacity-behavior-cloning/more-curves-8/IMG/center_2018_07_31_22_46_25_642.jpg, /Users/bb/Code/udacity/udacity-behavior-cloning/more-curves-8/IMG/left_2018_07_31_22_46_25_642.jpg, /Users/bb/Code/udacity/udacity-behavior-cloning/more-curves-8/IMG/right_2018_07_31_22_46_25_642.jpg, 0, 0, 0, 7.944929E-05
/Users/bb/Code/udacity/udacity-behavior-cloning/more-curves-8/IMG/center_2018_07_31_22_46_25_749.jpg, /Users/bb/Code/udacity/udacity-behavior-cloning/more-curves-8/IMG/left_2018_07_31_22_46_25_749.jpg, /Users/bb/Code/udacity/udacity-behavior-cloning/more-curves-8/IMG/right_2018_07_31_22_46_25_749.jpg, 0, 0, 0, 8.405963E-05
/Users/bb/Code/udacity/udacity-behavior-cloning/more-curves-8/IMG/center_2018_07_31_22_46_25_855.jpg, /Users/bb/Code/udacity/udacity-behavior-cloning/more-curves-8/IMG/left_2018_07_31_22_46_25_855.jpg, /Users/bb/Code/udacity/udacity-behavior-cloning/more-curves-8/IMG/right_2018_07_31_22_46_25_855.jpg, 0, 0, 0, 7.810644E-05
/Users/bb/Code/udacity/udacity-behavior-cloning/more-curves-8/IMG/center_2018_07_31_22_46_25_957.jpg, /Users/bb/Code/udacity/udacity-behavior-cloning/more-curves-8/IMG/left_2018_07_31_22_46_25_957.jpg, /Users/bb/Code/udacity/udacity-behavior-cloning/more-curves-8/IMG/right_2018_07_31_22_46_25_957.jpg, 0, 0, 0, 7.806085E-05
/Users/bb/Code/udacity/udacity-behavior-cloning/more-curves-8/IMG/center_2018_07_31_22_46_26_058.jpg, /Users/bb/Code/udacity/udacity-behavior-cloning/more-curves-8/IMG/left_2018_07_31_22_46_26_058.jpg, /Users/bb/Code/udacity/udacity-behavior-cloning/more-curves-8/IMG/right_2018_07_31_22_46_26_058.jpg, 0, 0, 0, 7.890798E-05
/Users/bb/Code/udacity/udacity-behavior-cloning/more-curves-8/IMG/center_2018_07_31_22_46_26_173.jpg, /Users/bb/Code/udacity/udacity-behavior-cloning/more-curves-8/IMG/left_2018_07_31_22_46_26_173.jpg, /Users/bb/Code/udacity/udacity-behavior-cloning/more-curves-8/IMG/right_2018_07_31_22_46_26_173.jpg, 0, 0, 0, 8.080076E-05
/Users/bb/Code/udacity/udacity-behavior-cloning/more-curves-8/IMG/center_2018_07_31_22_46_26_276.jpg, /Users/bb/Code/udacity/udacity-behavior-cloning/more-curves-8/IMG/left_2018_07_31_22_46_26_276.jpg, /Users/bb/Code/udacity/udacity-behavior-cloning/more-curves-8/IMG/right_2018_07_31_22_46_26_276.jpg, 0, 0, 0, 7.835597E-05
